STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
MOM00060230,"MENARA, MO",2004-03-04,0,57,70,45
MOM00060230,"MENARA, MO",2004-03-05,0,60,,
MOM00060230,"MENARA, MO",2004-03-06,0,61,76,
MOM00060230,"MENARA, MO",2004-03-07,0,63,79,
MOM00060230,"MENARA, MO",2004-03-08,0,66,81,
MOM00060230,"MENARA, MO",2004-03-09,0,65,81,51
MOM00060230,"MENARA, MO",2004-03-10,0,61,74,47
MOM00060230,"MENARA, MO",2004-03-11,0,63,80,47
MOM00060230,"MENARA, MO",2004-03-12,0,60,70,
MOM00060230,"MENARA, MO",2004-03-13,0.12,54,59,
MOM00060230,"MENARA, MO",2004-03-14,0,53,,
MOM00060230,"MENARA, MO",2004-03-15,0,56,70,44
MOM00060230,"MENARA, MO",2004-03-16,0,63,78,49
MOM00060230,"MENARA, MO",2004-03-17,0,66,82,50
MOM00060230,"MENARA, MO",2004-03-18,0,66,79,53
MOM00060230,"MENARA, MO",2004-03-19,0,64,76,55
MOM00060230,"MENARA, MO",2004-03-20,0,66,81,
MOM00060230,"MENARA, MO",2004-03-21,0,70,,55
MOM00060230,"MENARA, MO",2004-03-22,0,68,83,
MOM00060230,"MENARA, MO",2004-03-23,0,67,81,
MOM00060230,"MENARA, MO",2004-03-24,0,67,,53
MOM00060230,"MENARA, MO",2004-03-25,0,68,78,
MOM00060230,"MENARA, MO",2004-03-26,0,61,73,51
MOM00060230,"MENARA, MO",2004-03-27,,57,69,52
MOM00060230,"MENARA, MO",2004-03-28,0.16,53,58,
MOM00060230,"MENARA, MO",2004-03-29,0.31,52,60,48
MOM00060230,"MENARA, MO",2004-03-30,0.04,54,63,49
MOM00060230,"MENARA, MO",2004-03-31,0,56,65,49
MOM00060230,"MENARA, MO",2004-04-01,0,58,72,49
MOM00060230,"MENARA, MO",2004-04-02,0.02,57,66,
MOM00060230,"MENARA, MO",2004-04-03,0,63,79,
MOM00060230,"MENARA, MO",2004-04-04,0,72,89,53
MOM00060230,"MENARA, MO",2004-04-05,0,74,,
MOM00060230,"MENARA, MO",2004-04-06,0,75,86,65
MOM00060230,"MENARA, MO",2004-04-07,,71,83,
MOM00060230,"MENARA, MO",2004-04-08,0,69,,
MOM00060230,"MENARA, MO",2004-04-09,,60,,
MOM00060230,"MENARA, MO",2004-04-10,0,57,64,
MOM00060230,"MENARA, MO",2004-04-11,0,60,70,
MOM00060230,"MENARA, MO",2004-04-12,0,59,73,46
MOM00060230,"MENARA, MO",2004-04-13,0,60,73,
MOM00060230,"MENARA, MO",2004-04-14,,59,70,
MOM00060230,"MENARA, MO",2004-04-15,0.16,57,66,
MOM00060230,"MENARA, MO",2004-04-16,0,60,72,50
MOM00060230,"MENARA, MO",2004-04-17,0,60,,
MOM00060230,"MENARA, MO",2004-04-18,0,61,70,55
MOM00060230,"MENARA, MO",2004-04-19,0,63,76,
MOM00060230,"MENARA, MO",2004-04-20,0,67,,54
MOM00060230,"MENARA, MO",2004-04-21,0,62,,53
MOM00060230,"MENARA, MO",2004-04-22,0,64,,53
MOM00060230,"MENARA, MO",2004-04-23,0,69,85,54
MOM00060230,"MENARA, MO",2004-04-24,0,69,,57
MOM00060230,"MENARA, MO",2004-04-25,0,70,85,
MOM00060230,"MENARA, MO",2004-04-26,0,69,83,59
MOM00060230,"MENARA, MO",2004-04-27,,59,,
MOM00060230,"MENARA, MO",2004-04-29,,64,,
MOM00060230,"MENARA, MO",2004-04-30,,60,,43
MOM00060230,"MENARA, MO",2004-05-01,,60,,
MOM00060230,"MENARA, MO",2004-05-02,,59,,
MOM00060230,"MENARA, MO",2004-05-03,0.24,54,60,50
MOM00060230,"MENARA, MO",2004-05-04,0.35,57,63,50
MOM00060230,"MENARA, MO",2004-05-05,0.04,61,70,50
MOM00060230,"MENARA, MO",2004-05-06,0,61,72,53
MOM00060230,"MENARA, MO",2004-05-07,0,62,,
MOM00060230,"MENARA, MO",2004-05-08,0,62,,55
MOM00060230,"MENARA, MO",2004-05-09,0,60,68,52
MOM00060230,"MENARA, MO",2004-05-10,0,58,,
MOM00060230,"MENARA, MO",2004-05-11,0,58,68,
MOM00060230,"MENARA, MO",2004-05-12,0,61,,
MOM00060230,"MENARA, MO",2004-05-13,0,62,72,54
MOM00060230,"MENARA, MO",2004-05-14,0,65,78,
MOM00060230,"MENARA, MO",2004-05-15,0,70,83,57
MOM00060230,"MENARA, MO",2004-05-16,0,66,77,57
MOM00060230,"MENARA, MO",2004-05-17,0,68,81,56
MOM00060230,"MENARA, MO",2004-05-18,0,72,,58
MOM00060230,"MENARA, MO",2004-05-19,0,75,92,
MOM00060230,"MENARA, MO",2004-05-20,0,67,,
MOM00060230,"MENARA, MO",2004-05-21,,68,78,62
MOM00060230,"MENARA, MO",2004-05-22,0,69,79,62
MOM00060230,"MENARA, MO",2004-05-23,0,67,74,61
MOM00060230,"MENARA, MO",2004-05-24,0,68,78,60
MOM00060230,"MENARA, MO",2004-05-25,0,68,76,61
MOM00060230,"MENARA, MO",2004-05-26,0.08,66,76,57
MOM00060230,"MENARA, MO",2004-05-27,0,68,,
MOM00060230,"MENARA, MO",2004-05-28,0,74,89,57
MOM00060230,"MENARA, MO",2004-05-29,0,78,93,
MOM00060230,"MENARA, MO",2004-05-30,0,79,,
MOM00060230,"MENARA, MO",2004-05-31,0,78,92,
MOM00060230,"MENARA, MO",2004-06-01,0,80,,65
MOM00060230,"MENARA, MO",2004-06-02,0,83,101,69
MOM00060230,"MENARA, MO",2004-06-03,0.02,85,,71
MOM00060230,"MENARA, MO",2004-06-04,0,78,95,63
MOM00060230,"MENARA, MO",2004-06-05,0,77,93,
MOM00060230,"MENARA, MO",2004-06-06,0,68,78,60
MOM00060230,"MENARA, MO",2004-06-07,0,66,75,61
MOM00060230,"MENARA, MO",2004-06-08,0,73,86,64
MOM00060230,"MENARA, MO",2004-06-09,0,78,93,64
MOM00060230,"MENARA, MO",2004-06-10,0,79,97,
MOM00060230,"MENARA, MO",2004-06-11,0.08,84,,71
MOM00060230,"MENARA, MO",2004-06-12,0,82,98,
MOM00060230,"MENARA, MO",2004-06-13,,82,101,70
MOM00060230,"MENARA, MO",2004-06-14,0.12,84,101,
MOM00060230,"MENARA, MO",2004-06-15,0,82,96,70
MOM00060230,"MENARA, MO",2004-06-16,0,81,94,69
MOM00060230,"MENARA, MO",2004-06-17,0,80,98,70
MOM00060230,"MENARA, MO",2004-06-18,0,77,91,
MOM00060230,"MENARA, MO",2004-06-19,0,78,90,
MOM00060230,"MENARA, MO",2004-06-20,0,76,90,63
MOM00060230,"MENARA, MO",2004-06-21,0,78,94,66
MOM00060230,"MENARA, MO",2004-06-22,0,79,,65
MOM00060230,"MENARA, MO",2004-06-23,0,80,98,68
MOM00060230,"MENARA, MO",2004-06-24,0,80,96,
MOM00060230,"MENARA, MO",2004-06-25,0,82,100,
MOM00060230,"MENARA, MO",2004-06-26,0,86,105,
MOM00060230,"MENARA, MO",2004-06-27,0,89,108,73
MOM00060230,"MENARA, MO",2004-06-28,0,96,113,81
MOM00060230,"MENARA, MO",2004-06-29,0.08,95,112,70
MOM00060230,"MENARA, MO",2004-06-30,0,98,111,81
MOM00060230,"MENARA, MO",2004-07-01,0,94,110,79
MOM00060230,"MENARA, MO",2004-07-02,,89,101,
MOM00060230,"MENARA, MO",2004-07-03,0,84,101,
MOM00060230,"MENARA, MO",2004-07-04,0,83,96,68
MOM00060230,"MENARA, MO",2004-07-05,0,86,107,75
MOM00060230,"MENARA, MO",2004-07-06,0,77,90,69
MOM00060230,"MENARA, MO",2004-07-07,0,73,88,63
MOM00060230,"MENARA, MO",2004-07-08,0,73,,61
MOM00060230,"MENARA, MO",2004-07-09,0,76,94,62
MOM00060230,"MENARA, MO",2004-07-10,0,77,93,
MOM00060230,"MENARA, MO",2004-07-11,0,80,,67
MOM00060230,"MENARA, MO",2004-07-12,0,85,,63
MOM00060230,"MENARA, MO",2004-07-13,0,86,103,73
MOM00060230,"MENARA, MO",2004-07-14,0,82,99,69
MOM00060230,"MENARA, MO",2004-07-15,0,81,,69
MOM00060230,"MENARA, MO",2004-07-16,0,75,92,
MOM00060230,"MENARA, MO",2004-07-17,0,76,91,63
MOM00060230,"MENARA, MO",2004-07-18,0,80,98,64
MOM00060230,"MENARA, MO",2004-07-19,0,84,103,69
MOM00060230,"MENARA, MO",2004-07-20,0,83,98,
MOM00060230,"MENARA, MO",2004-07-21,0,85,,
MOM00060230,"MENARA, MO",2004-07-22,0,92,102,
MOM00060230,"MENARA, MO",2004-07-23,0,95,111,
MOM00060230,"MENARA, MO",2004-07-24,0,96,112,80
MOM00060230,"MENARA, MO",2004-07-25,0.08,95,108,
MOM00060230,"MENARA, MO",2004-07-26,0,94,,80
MOM00060230,"MENARA, MO",2004-07-27,0,94,108,78
MOM00060230,"MENARA, MO",2004-07-28,0,93,,
MOM00060230,"MENARA, MO",2004-07-29,0,88,101,
MOM00060230,"MENARA, MO",2004-07-30,0,83,99,
MOM00060230,"MENARA, MO",2004-07-31,0,84,100,68
MOM00060230,"MENARA, MO",2004-08-01,0,85,99,72
MOM00060230,"MENARA, MO",2004-08-02,0,83,97,
MOM00060230,"MENARA, MO",2004-08-03,0,80,93,70
MOM00060230,"MENARA, MO",2004-08-04,0,79,92,
MOM00060230,"MENARA, MO",2004-08-05,0,78,96,68
MOM00060230,"MENARA, MO",2004-08-06,0,81,96,
MOM00060230,"MENARA, MO",2004-08-07,0,79,92,
MOM00060230,"MENARA, MO",2004-08-08,0,77,90,
MOM00060230,"MENARA, MO",2004-08-09,0,77,89,67
MOM00060230,"MENARA, MO",2004-08-10,0,79,92,69
MOM00060230,"MENARA, MO",2004-08-11,0,78,88,71
MOM00060230,"MENARA, MO",2004-08-12,0,81,95,69
MOM00060230,"MENARA, MO",2004-08-13,0,83,99,71
MOM00060230,"MENARA, MO",2004-08-14,0,84,101,69
MOM00060230,"MENARA, MO",2004-08-15,0,87,104,73
MOM00060230,"MENARA, MO",2004-08-16,0,85,100,
MOM00060230,"MENARA, MO",2004-08-17,0,81,95,67
MOM00060230,"MENARA, MO",2004-08-18,0,82,98,
MOM00060230,"MENARA, MO",2004-08-19,0,82,97,
MOM00060230,"MENARA, MO",2004-08-20,0,81,,73
MOM00060230,"MENARA, MO",2004-08-21,0,86,109,70
MOM00060230,"MENARA, MO",2004-08-22,0,84,,
MOM00060230,"MENARA, MO",2004-08-23,0,95,111,79
MOM00060230,"MENARA, MO",2004-08-24,0,93,109,77
MOM00060230,"MENARA, MO",2004-08-25,0,92,101,82
MOM00060230,"MENARA, MO",2004-08-26,0,86,93,59
MOM00060230,"MENARA, MO",2004-08-27,0,89,103,76
MOM00060230,"MENARA, MO",2004-08-28,0,91,,
MOM00060230,"MENARA, MO",2004-08-29,0,90,105,
MOM00060230,"MENARA, MO",2004-08-30,0,87,104,
MOM00060230,"MENARA, MO",2004-08-31,0,87,,
MOM00060230,"MENARA, MO",2004-09-01,0,80,90,69
MOM00060230,"MENARA, MO",2004-09-02,0,75,,69
MOM00060230,"MENARA, MO",2004-09-03,0,75,,
MOM00060230,"MENARA, MO",2004-09-04,0,75,89,64
MOM00060230,"MENARA, MO",2004-09-05,0,78,91,66
MOM00060230,"MENARA, MO",2004-09-06,0,78,92,66
MOM00060230,"MENARA, MO",2004-09-07,0,76,89,66
MOM00060230,"MENARA, MO",2004-09-08,0,80,96,67
MOM00060230,"MENARA, MO",2004-09-09,0,81,90,72
MOM00060230,"MENARA, MO",2004-09-10,,86,92,78
MOM00060230,"MENARA, MO",2004-09-11,0,84,101,70
MOM00060230,"MENARA, MO",2004-09-12,,83,94,75
MOM00060230,"MENARA, MO",2004-09-13,0,77,,
MOM00060230,"MENARA, MO",2004-09-14,0,74,,
MOM00060230,"MENARA, MO",2004-09-15,0,73,85,
MOM00060230,"MENARA, MO",2004-09-16,0,77,94,63
MOM00060230,"MENARA, MO",2004-09-17,0,85,100,
MOM00060230,"MENARA, MO",2004-09-18,0,85,99,
MOM00060230,"MENARA, MO",2004-09-19,0,84,96,71
MOM00060230,"MENARA, MO",2004-09-20,,83,,
MOM00060230,"MENARA, MO",2004-09-21,0,86,,74
MOM00060230,"MENARA, MO",2004-09-22,0,86,105,
MOM00060230,"MENARA, MO",2004-09-23,0,84,99,72
MOM00060230,"MENARA, MO",2004-09-24,0,81,97,
MOM00060230,"MENARA, MO",2004-09-25,0,79,92,
MOM00060230,"MENARA, MO",2004-09-26,0,76,,
MOM00060230,"MENARA, MO",2004-09-27,0,76,90,
MOM00060230,"MENARA, MO",2004-09-28,,79,97,
MOM00060230,"MENARA, MO",2004-09-29,,78,94,67
MOM00060230,"MENARA, MO",2004-09-30,0,78,92,69
MOM00060230,"MENARA, MO",2004-10-01,0,79,92,
MOM00060230,"MENARA, MO",2004-10-02,0,79,,
MOM00060230,"MENARA, MO",2004-10-03,0,81,96,
MOM00060230,"MENARA, MO",2004-10-04,0,81,,66
MOM00060230,"MENARA, MO",2004-10-05,0,79,,70
MOM00060230,"MENARA, MO",2004-10-06,0,81,93,
MOM00060230,"MENARA, MO",2004-10-07,0,76,,66
MOM00060230,"MENARA, MO",2004-10-08,0,71,,
MOM00060230,"MENARA, MO",2004-10-09,,69,,
MOM00060230,"MENARA, MO",2004-10-10,0,67,75,61
MOM00060230,"MENARA, MO",2004-10-11,0,70,82,
MOM00060230,"MENARA, MO",2004-10-12,0,70,82,58
MOM00060230,"MENARA, MO",2004-10-13,0,69,80,
MOM00060230,"MENARA, MO",2004-10-14,0,67,,59
MOM00060230,"MENARA, MO",2004-10-15,0,66,78,57
MOM00060230,"MENARA, MO",2004-10-16,0,67,,
MOM00060230,"MENARA, MO",2004-10-17,0,70,,
MOM00060230,"MENARA, MO",2004-10-18,0,67,,
MOM00060230,"MENARA, MO",2004-10-19,0,75,87,
MOM00060230,"MENARA, MO",2004-10-20,0,76,,
MOM00060230,"MENARA, MO",2004-10-21,0,73,81,
MOM00060230,"MENARA, MO",2004-10-22,0,77,,68
MOM00060230,"MENARA, MO",2004-10-23,0,79,96,64
MOM00060230,"MENARA, MO",2004-10-24,0,80,94,62
MOM00060230,"MENARA, MO",2004-10-25,0,75,,66
MOM00060230,"MENARA, MO",2004-10-26,0,71,,
MOM00060230,"MENARA, MO",2004-10-27,0,70,,
MOM00060230,"MENARA, MO",2004-10-28,0,68,76,
MOM00060230,"MENARA, MO",2004-10-29,0.63,64,69,
MOM00060230,"MENARA, MO",2004-10-30,0.87,60,64,56
MOM00060230,"MENARA, MO",2004-10-31,0,59,,52
MOM00060230,"MENARA, MO",2004-11-01,0,59,,
MOM00060230,"MENARA, MO",2004-11-02,0,61,72,
MOM00060230,"MENARA, MO",2004-11-03,0,64,75,53
MOM00060230,"MENARA, MO",2004-11-04,0,65,,56
MOM00060230,"MENARA, MO",2004-11-05,,64,,
MOM00060230,"MENARA, MO",2004-11-06,0.28,64,,
MOM00060230,"MENARA, MO",2004-11-07,0,62,71,55
MOM00060230,"MENARA, MO",2004-11-08,0,72,85,
MOM00060230,"MENARA, MO",2004-11-09,0,66,73,
MOM00060230,"MENARA, MO",2004-11-10,,65,72,
MOM00060230,"MENARA, MO",2004-11-11,0,58,65,
MOM00060230,"MENARA, MO",2004-11-12,0.47,52,,
MOM00060230,"MENARA, MO",2004-11-13,0.2,51,61,42
MOM00060230,"MENARA, MO",2004-11-14,0,53,,
MOM00060230,"MENARA, MO",2004-11-15,0,54,67,43
MOM00060230,"MENARA, MO",2004-11-16,0,55,69,43
MOM00060230,"MENARA, MO",2004-11-17,0,55,69,
MOM00060230,"MENARA, MO",2004-11-18,0,58,,
MOM00060230,"MENARA, MO",2004-11-19,0,59,,50
MOM00060230,"MENARA, MO",2004-11-20,0,60,,53
MOM00060230,"MENARA, MO",2004-11-21,0,59,72,
MOM00060230,"MENARA, MO",2004-11-22,0,61,73,53
MOM00060230,"MENARA, MO",2004-11-23,0,62,74,52
MOM00060230,"MENARA, MO",2004-11-24,0,59,74,
MOM00060230,"MENARA, MO",2004-11-25,0,60,75,
MOM00060230,"MENARA, MO",2004-11-26,0,61,74,
MOM00060230,"MENARA, MO",2004-11-27,0,60,72,
MOM00060230,"MENARA, MO",2004-11-28,0,62,,
MOM00060230,"MENARA, MO",2004-11-29,,60,66,
MOM00060230,"MENARA, MO",2004-11-30,,60,69,54
MOM00060230,"MENARA, MO",2004-12-01,0.08,58,63,
MOM00060230,"MENARA, MO",2004-12-02,0.02,55,,
MOM00060230,"MENARA, MO",2004-12-03,0.08,54,65,47
MOM00060230,"MENARA, MO",2004-12-04,0.04,54,61,46
MOM00060230,"MENARA, MO",2004-12-05,0,53,59,48
MOM00060230,"MENARA, MO",2004-12-06,0.2,51,,43
MOM00060230,"MENARA, MO",2004-12-07,0,50,,41
MOM00060230,"MENARA, MO",2004-12-08,0,51,61,
MOM00060230,"MENARA, MO",2004-12-09,0,49,61,
MOM00060230,"MENARA, MO",2004-12-10,0,51,63,
MOM00060230,"MENARA, MO",2004-12-11,,52,,47
MOM00060230,"MENARA, MO",2004-12-12,0,57,,
MOM00060230,"MENARA, MO",2004-12-13,0,57,64,
MOM00060230,"MENARA, MO",2004-12-14,0,57,,
MOM00060230,"MENARA, MO",2004-12-15,0,56,69,
MOM00060230,"MENARA, MO",2004-12-16,0,54,66,
MOM00060230,"MENARA, MO",2004-12-17,0,54,67,44
MOM00060230,"MENARA, MO",2004-12-18,0,54,69,
MOM00060230,"MENARA, MO",2004-12-19,0,54,,
MOM00060230,"MENARA, MO",2004-12-20,0,53,65,45
MOM00060230,"MENARA, MO",2004-12-21,0,51,63,
MOM00060230,"MENARA, MO",2004-12-22,,50,58,44
MOM00060230,"MENARA, MO",2004-12-23,0.28,49,53,
MOM00060230,"MENARA, MO",2004-12-24,0,51,60,45
MOM00060230,"MENARA, MO",2004-12-25,0,52,,48
MOM00060230,"MENARA, MO",2004-12-26,0.04,51,56,
MOM00060230,"MENARA, MO",2004-12-27,0,49,55,
MOM00060230,"MENARA, MO",2004-12-28,0,45,56,
MOM00060230,"MENARA, MO",2004-12-29,0,48,,
MOM00060230,"MENARA, MO",2004-12-30,0,51,65,40
MOM00060230,"MENARA, MO",2004-12-31,0,52,63,
MOM00060230,"MENARA, MO",2005-01-01,0,52,65,
MOM00060230,"MENARA, MO",2005-01-02,0,52,67,
MOM00060230,"MENARA, MO",2005-01-03,0,52,65,
MOM00060230,"MENARA, MO",2005-01-04,0,52,66,
MOM00060230,"MENARA, MO",2005-01-05,0,52,64,
MOM00060230,"MENARA, MO",2005-01-06,0,52,65,
MOM00060230,"MENARA, MO",2005-01-07,0,51,65,39
MOM00060230,"MENARA, MO",2005-01-08,0,53,66,39
MOM00060230,"MENARA, MO",2005-01-09,0,53,63,
MOM00060230,"MENARA, MO",2005-01-10,0,52,,
MOM00060230,"MENARA, MO",2005-01-11,0,50,,
MOM00060230,"MENARA, MO",2005-01-12,0,53,,39
MOM00060230,"MENARA, MO",2005-01-13,0,53,71,
MOM00060230,"MENARA, MO",2005-01-14,0,54,,39
MOM00060230,"MENARA, MO",2005-01-15,0,54,69,
MOM00060230,"MENARA, MO",2005-01-16,0,51,62,
MOM00060230,"MENARA, MO",2005-01-17,0,56,,41
MOM00060230,"MENARA, MO",2005-01-18,0,58,,41
MOM00060230,"MENARA, MO",2005-01-19,0,53,69,
MOM00060230,"MENARA, MO",2005-01-20,0,55,,
MOM00060230,"MENARA, MO",2005-01-21,0,59,,45
MOM00060230,"MENARA, MO",2005-01-22,0,57,73,
MOM00060230,"MENARA, MO",2005-01-23,0,57,72,
MOM00060230,"MENARA, MO",2005-01-24,0,57,70,43
MOM00060230,"MENARA, MO",2005-01-25,0,52,57,46
MOM00060230,"MENARA, MO",2005-01-26,0,51,58,
MOM00060230,"MENARA, MO",2005-01-27,,44,47,
MOM00060230,"MENARA, MO",2005-01-28,0,39,47,
MOM00060230,"MENARA, MO",2005-01-29,0,40,55,
MOM00060230,"MENARA, MO",2005-01-30,0,43,,
MOM00060230,"MENARA, MO",2005-01-31,0,45,,32
MOM00060230,"MENARA, MO",2005-02-01,0,49,61,
MOM00060230,"MENARA, MO",2005-02-02,0,49,,
MOM00060230,"MENARA, MO",2005-02-03,0,49,63,
MOM00060230,"MENARA, MO",2005-02-04,0,50,62,39
MOM00060230,"MENARA, MO",2005-02-05,0,51,,
MOM00060230,"MENARA, MO",2005-02-06,0,51,,43
MOM00060230,"MENARA, MO",2005-02-07,0.04,48,56,44
MOM00060230,"MENARA, MO",2005-02-08,0.02,47,56,41
MOM00060230,"MENARA, MO",2005-02-09,0,48,62,
MOM00060230,"MENARA, MO",2005-02-10,0,52,66,
MOM00060230,"MENARA, MO",2005-02-11,0,56,67,
MOM00060230,"MENARA, MO",2005-02-12,0,55,72,
MOM00060230,"MENARA, MO",2005-02-13,0,60,,47
MOM00060230,"MENARA, MO",2005-02-14,0,60,76,55
MOM00060230,"MENARA, MO",2005-02-15,0,63,74,53
MOM00060230,"MENARA, MO",2005-02-16,0,61,73,
MOM00060230,"MENARA, MO",2005-02-17,0,52,62,43
MOM00060230,"MENARA, MO",2005-02-18,0,51,,41
MOM00060230,"MENARA, MO",2005-02-19,0,53,,
MOM00060230,"MENARA, MO",2005-02-20,0,54,67,
MOM00060230,"MENARA, MO",2005-02-21,0,51,62,42
MOM00060230,"MENARA, MO",2005-02-22,0,54,,
MOM00060230,"MENARA, MO",2005-02-23,0,52,63,
MOM00060230,"MENARA, MO",2005-02-24,,53,,
MOM00060230,"MENARA, MO",2005-02-25,0.16,55,61,51
MOM00060230,"MENARA, MO",2005-02-26,0.2,56,65,
MOM00060230,"MENARA, MO",2005-02-27,0,60,76,48
MOM00060230,"MENARA, MO",2005-02-28,0.28,56,,
MOM00060230,"MENARA, MO",2005-03-01,0.31,50,61,46
MOM00060230,"MENARA, MO",2005-03-02,0.01,52,,
MOM00060230,"MENARA, MO",2005-03-03,0,58,,
MOM00060230,"MENARA, MO",2005-03-04,,52,57,
MOM00060230,"MENARA, MO",2005-03-05,0.08,48,52,44
MOM00060230,"MENARA, MO",2005-03-06,0,52,,
MOM00060230,"MENARA, MO",2005-03-07,0,52,64,42
MOM00060230,"MENARA, MO",2005-03-08,0,57,71,
MOM00060230,"MENARA, MO",2005-03-09,0,64,75,
MOM00060230,"MENARA, MO",2005-03-10,0,67,,
MOM00060230,"MENARA, MO",2005-03-11,0,68,,
MOM00060230,"MENARA, MO",2005-03-12,0,66,81,
MOM00060230,"MENARA, MO",2005-03-13,0,60,70,50
MOM00060230,"MENARA, MO",2005-03-14,0,60,67,53
MOM00060230,"MENARA, MO",2005-03-15,0,64,,57
MOM00060230,"MENARA, MO",2005-03-16,0,66,79,
MOM00060230,"MENARA, MO",2005-03-17,0,70,85,
MOM00060230,"MENARA, MO",2005-03-18,0,74,87,55
MOM00060230,"MENARA, MO",2005-03-19,0,74,86,
MOM00060230,"MENARA, MO",2005-03-20,0,76,89,61
MOM00060230,"MENARA, MO",2005-03-21,0,70,81,62
MOM00060230,"MENARA, MO",2005-03-22,0,66,80,
MOM00060230,"MENARA, MO",2005-03-23,0,65,,
MOM00060230,"MENARA, MO",2005-03-24,0,66,,55
MOM00060230,"MENARA, MO",2005-03-25,0,66,78,53
MOM00060230,"MENARA, MO",2005-03-26,0,64,72,
MOM00060230,"MENARA, MO",2005-03-27,0,65,76,
MOM00060230,"MENARA, MO",2005-03-28,0,66,80,
MOM00060230,"MENARA, MO",2005-03-29,0,69,86,
MOM00060230,"MENARA, MO",2005-03-30,0,75,94,
MOM00060230,"MENARA, MO",2005-03-31,0,79,97,
MOM00060230,"MENARA, MO",2005-04-01,0,67,,
MOM00060230,"MENARA, MO",2005-04-02,0,65,77,
MOM00060230,"MENARA, MO",2005-04-03,0,66,,57
MOM00060230,"MENARA, MO",2005-04-04,0,67,82,
MOM00060230,"MENARA, MO",2005-04-05,0,72,90,56
MOM00060230,"MENARA, MO",2005-04-06,0,79,98,60
MOM00060230,"MENARA, MO",2005-04-07,0,79,94,
MOM00060230,"MENARA, MO",2005-04-08,0,64,72,58
MOM00060230,"MENARA, MO",2005-04-09,0,62,73,55
MOM00060230,"MENARA, MO",2005-04-10,0,67,81,52
MOM00060230,"MENARA, MO",2005-04-11,0,69,83,
MOM00060230,"MENARA, MO",2005-04-12,0,71,86,53
MOM00060230,"MENARA, MO",2005-04-13,0,69,84,55
MOM00060230,"MENARA, MO",2005-04-14,0,65,,55
MOM00060230,"MENARA, MO",2005-04-15,0,60,72,
MOM00060230,"MENARA, MO",2005-04-16,0,60,75,42
MOM00060230,"MENARA, MO",2005-04-17,0,63,81,
MOM00060230,"MENARA, MO",2005-04-18,0,65,79,
MOM00060230,"MENARA, MO",2005-04-19,0,65,79,54
MOM00060230,"MENARA, MO",2005-04-20,0,67,85,54
MOM00060230,"MENARA, MO",2005-04-21,0,73,94,
MOM00060230,"MENARA, MO",2005-04-22,0,69,82,57
MOM00060230,"MENARA, MO",2005-04-23,0,68,82,55
MOM00060230,"MENARA, MO",2005-04-24,0,66,,55
MOM00060230,"MENARA, MO",2005-04-25,0,66,,
MOM00060230,"MENARA, MO",2005-04-26,0,67,82,
MOM00060230,"MENARA, MO",2005-04-27,0,66,81,55
MOM00060230,"MENARA, MO",2005-04-28,0,71,,
MOM00060230,"MENARA, MO",2005-04-29,0,72,87,60
MOM00060230,"MENARA, MO",2005-04-30,0,69,85,55
MOM00060230,"MENARA, MO",2005-05-01,0,69,81,
MOM00060230,"MENARA, MO",2005-05-02,0,70,86,
MOM00060230,"MENARA, MO",2005-05-03,0,74,94,
MOM00060230,"MENARA, MO",2005-05-04,0,74,90,60
MOM00060230,"MENARA, MO",2005-05-05,0,77,92,62
MOM00060230,"MENARA, MO",2005-05-06,0,77,91,
MOM00060230,"MENARA, MO",2005-05-07,0,79,,60
MOM00060230,"MENARA, MO",2005-05-08,0,82,96,
MOM00060230,"MENARA, MO",2005-05-09,0,81,94,
MOM00060230,"MENARA, MO",2005-05-10,0,71,86,
MOM00060230,"MENARA, MO",2005-05-11,0,71,83,
MOM00060230,"MENARA, MO",2005-05-12,0,69,,61
MOM00060230,"MENARA, MO",2005-05-13,0,67,78,
MOM00060230,"MENARA, MO",2005-05-14,0,69,85,
MOM00060230,"MENARA, MO",2005-05-15,0,69,,58
MOM00060230,"MENARA, MO",2005-05-16,0,66,81,56
MOM00060230,"MENARA, MO",2005-05-17,0,69,82,58
MOM00060230,"MENARA, MO",2005-05-18,0,72,90,56
MOM00060230,"MENARA, MO",2005-05-19,0,75,89,
MOM00060230,"MENARA, MO",2005-05-20,0,82,,
MOM00060230,"MENARA, MO",2005-05-21,0,81,97,68
MOM00060230,"MENARA, MO",2005-05-22,0,74,85,
MOM00060230,"MENARA, MO",2005-05-23,0,74,,
MOM00060230,"MENARA, MO",2005-05-24,0,76,96,
MOM00060230,"MENARA, MO",2005-05-25,0,78,,63
MOM00060230,"MENARA, MO",2005-05-26,,80,97,
MOM00060230,"MENARA, MO",2005-05-27,0,78,94,66
MOM00060230,"MENARA, MO",2005-05-28,0,75,,
MOM00060230,"MENARA, MO",2005-05-29,0,67,,
MOM00060230,"MENARA, MO",2005-05-30,0,71,,
MOM00060230,"MENARA, MO",2005-05-31,0,75,,
MOM00060230,"MENARA, MO",2005-06-01,0,77,92,
MOM00060230,"MENARA, MO",2005-06-02,0,77,90,
MOM00060230,"MENARA, MO",2005-06-03,0,78,,63
MOM00060230,"MENARA, MO",2005-06-04,0,83,101,
MOM00060230,"MENARA, MO",2005-06-05,0,86,103,
MOM00060230,"MENARA, MO",2005-06-06,0,86,101,74
MOM00060230,"MENARA, MO",2005-06-07,0,84,,
MOM00060230,"MENARA, MO",2005-06-08,,81,98,71
